dt_iso,temp_mean,temp_min_min,temp_max_max,pressure_mean,humidity_mean,wind_speed_mean,wind_deg_mean,clouds_all_mean,rain_1d
2013-05-22,28.234583333333333,25.0,31.1,1009.6666666666666,81.08333333333333,1.6416666666666666,155.0,27.5,0.0
2013-05-23,27.029583333333335,24.0,30.7,1010.3000000000001,85.70833333333333,2.34875,166.91666666666666,32.125,0.0
2013-05-24,27.517083333333332,25.0,31.0,1009.375,83.04166666666667,2.0083333333333333,117.08333333333333,28.958333333333332,0.0
2013-05-25,28.037499999999998,25.6,31.0,1009.0833333333334,81.70833333333333,1.8,86.25,25.0,0.0
2013-05-26,26.925416666666667,25.0,30.0,1009.5416666666666,86.875,1.9291666666666665,96.66666666666667,40.0,0.0
2013-05-27,27.259583333333335,25.0,29.4,1009.9583333333334,82.58333333333333,1.8625,122.91666666666667,23.333333333333332,0.0
2013-05-28,25.886,24.0,30.0,1010.6,88.52,2.1959999999999997,64.0,43.2,0.0
2013-05-29,26.74,24.0,30.0,1009.8333333333334,86.70833333333333,2.7541666666666664,120.0,37.708333333333336,0.0
2013-05-30,27.629583333333333,24.7,30.0,1007.9416666666666,81.625,2.2508333333333335,97.91666666666667,19.291666666666668,0.0
2013-05-31,28.660416666666666,26.0,31.0,1007.3958333333334,78.25,2.504166666666667,139.16666666666666,25.0,0.0
2013-06-01,28.28333333333333,26.0,31.0,1006.5416666666666,81.0,3.3666666666666667,72.5,25.625,0.0
2013-06-02,28.325833333333335,26.0,31.0,1005.9458333333333,79.91666666666667,2.5500000000000003,91.25,22.5,0.0
2013-06-03,28.411666666666665,26.0,31.0,1007.1458333333334,79.70833333333333,2.2158333333333333,152.375,30.0,0.0
2013-06-04,28.156666666666666,25.0,31.0,1008.125,80.79166666666667,2.2125,88.75,22.5,0.0
2013-06-05,28.486666666666665,25.6,31.4,1007.6666666666666,78.625,2.3916666666666666,115.41666666666667,21.666666666666668,0.0
2013-06-06,28.01625,25.9,31.0,1008.1166666666667,82.20833333333333,2.4779166666666668,185.83333333333334,32.5,0.0
2013-06-07,28.15833333333333,26.0,30.3,1008.1833333333334,81.625,2.247916666666667,67.5,31.458333333333332,0.0
2013-06-08,28.47583333333333,25.8,31.0,1007.4583333333334,81.20833333333333,3.7083333333333335,95.41666666666667,30.416666666666668,0.0
2013-06-09,27.415833333333335,25.0,30.1,1007.125,84.95833333333333,2.4625,107.5,31.458333333333332,0.0
2013-06-10,28.77,26.9,30.1,1006.5416666666666,80.29166666666667,4.566666666666666,105.83333333333333,39.791666666666664,0.0
2013-06-11,28.264166666666668,26.0,30.0,1007.375,81.08333333333333,4.17375,82.5,30.625,0.0
2013-06-12,28.34375,24.9,30.0,1006.625,80.33333333333333,6.197500000000001,106.66666666666667,40.583333333333336,0.14
2013-06-13,28.476249999999997,27.0,30.0,1006.875,77.83333333333333,5.409583333333334,105.0,27.291666666666668,0.0
2013-06-14,27.88291666666667,25.0,30.0,1006.9583333333334,80.625,5.079166666666667,112.91666666666667,36.458333333333336,0.0
2013-06-15,26.5275,25.0,29.0,1007.4583333333334,86.83333333333333,3.625,69.16666666666667,46.458333333333336,0.0
2013-06-16,28.179166666666664,26.0,30.0,1006.7083333333334,81.125,4.4624999999999995,107.91666666666667,30.416666666666668,0.0
2013-06-17,27.243750000000002,25.0,30.4,1005.7083333333334,84.70833333333333,2.732083333333333,138.5,42.541666666666664,0.32
2013-06-18,27.425,26.0,30.0,1005.7375000000001,85.70833333333333,2.35,75.0,33.541666666666664,0.0
